id,status,action,en,hi,hinglish,themes,type,depth,intensity_safe_floor,emotions,concepts,related_verses,source,shown_count,engagement_rate,notes
6a3f45c9c50c45ed77577a45,draft,,"When the future dissolves into mist, what remains of the one who watches it dissolve?","जब भविष्य धुएँ में घुल जाता है, तो कौन रह जाता है जो इसे घुलते देखता है?","Jab bhavishya dhuan mein ghul jaata hai, toh kaun reh jaata hai jo ise ghulte dekhta hai?",anxiety,spiritual,3,moderate,anxiety|existential dread,witness-self|impermanence,,llm_generated,0,0.0,
6a3f45cac50c45ed77577a46,draft,,Who breathes when you forget to control the next breath?,"जब आप अगले श्वास को नियंत्रित करना भूल जाते हैं, तो कौन श्वास लेता है?","Jab aap agle shwaas ko niyantrit karna bhool jaate hain, toh kaun shwaas leta hai?",anxiety,spiritual,3,moderate,anxiety|surrender,surrender|equanimity|witness-self,,llm_generated,0,0.0,
6a3f45cac50c45ed77577a47,draft,,What if the very hand that grips the shore is the same that drowns you?,"यदि वही हाथ जो किनारे को थामे है, आपको डुबो भी रहा हो, तो?","Yadi wahi haath jorax jo kinare ko thaame hai, aapko dubo bhi raha ho, toh?",anxiety,spiritual,3,moderate,anxiety|paradoxical tension,attachment|surrender|witness-self,,llm_generated,0,0.0,
6a3f45cbc50c45ed77577a48,draft,,"In the silence between two anxious thoughts, who asks whether you are safe?","दो चिंतित विचारों के बीच की शांति में, कौन पू�ता है कि क्या आप सुरक्षित हैं?","Do chintit vicharon ke beech ki shanti mein, kaun poochta hai ki kya aap surakshit hain?",anxiety,spiritual,3,moderate,anxiety|longing for peace,restless mind|witness-self|equanimity,,llm_generated,0,0.0,
6a3f67dbad73b9d3bd86f942,approved,,"When the mind races ahead to what might go wrong, what is it really trying to protect?",जब मन आगे दौड़कर सोचने लगता है कि क्या गलत हो सकता है — वह असल में क्या बचाने की कोशिश कर रहा है?,Jab mann aage daudta hai ki kya galat ho sakta hai — woh asal mein kya bachane ki koshish kar raha hai?,anxiety,self_awareness,1,any,worry|restlessness,equanimity,,human_written,0,0.0,
6a3f67dbad73b9d3bd86f943,approved,,What is the worst that could happen here — and how much of your energy is already living in that imagined place?,यहाँ सबसे बुरा क्या हो सकता है — और आपकी कितनी ऊर्जा पहले से उस कल्पित जगह में रह रही है?,Yahan sabse bura kya ho sakta hai — aur aapki kitni urja pehle se us kalpita jagah mein reh rahi hai?,anxiety,self_awareness,1,any,tension|dread,surrender,,human_written,0,0.0,
6a3f67dbad73b9d3bd86f944,approved,,"Right now, in this breath, is there actually a problem — or only the thought of one?","अभी, इस साँस में — क्या सच में कोई समस्या है, या केवल उसका विचार?","Abhi, is saans mein — kya sach mein koi samasya hai, ya sirf uska khayal?",anxiety,self_awareness,1,any,unease|anticipation,present moment,,human_written,0,0.0,
6a3f67dbad73b9d3bd86f945,approved,,What would you do differently today if you trusted that things would find their own resolution?,यदि आप विश्वास करते कि चीज़ें अपनी राह खुद खोज लेंगी — तो आज आप क्या अलग करते?,Agar aap trust karte ki cheezein apna rasta khud dhundh lengi — toh aaj aap kya alag karte?,anxiety,self_awareness,1,any,nervousness|insecurity,equanimity,,human_written,0,0.0,
6a3f67dbad73b9d3bd86f946,approved,,This worry keeps returning — what does its persistence tell you about what you are unwilling to release?,यह चिंता बार-बार लौटती है — इसकी वापसी आपको क्या बताती है कि आप क्या छोड़ने को तैयार नहीं हैं?,Yeh chinta baar-baar lautti hai — iski wapsi aapko kya batati hai ki aap kya chhodne ko taiyar nahi hain?,anxiety,self_awareness,2,mild,fear|clinging,detachment|karma,,human_written,0,0.0,
6a3f67dbad73b9d3bd86f947,approved,,"If this fear came true, what is the deepest thing you are afraid of losing — and is that thing truly yours to keep?","यदि यह भय सच हो जाए — तो सबसे गहरी चीज़ जिसे खोने से आप डरते हैं वह क्या है, और क्या वह वास्तव में आपकी है?","Agar yeh dar sach ho jaaye — toh sabse gehri cheez jo aap khoye se darte hain woh kya hai, aur kya woh sach mein aapki hai?",anxiety,self_awareness,2,mild,overwhelm|anticipation,equanimity|detachment,,human_written,0,0.0,
6a3f67dbad73b9d3bd86f948,approved,,"What part of you refuses to let this worry go, and what does it believe would happen if you did?",आपका कौन-सा हिस्सा इस चिंता को जाने देने से इनकार करता है — और वह क्या मानता है कि छोड़ने पर क्या होगा?,Aapka kaun sa hissa is chinta ko jaane dene se inkar karta hai — aur woh kya maanta hai ki chodne par kya hoga?,anxiety,self_awareness,2,mild,tension|resistance,surrender,,human_written,0,0.0,
6a3f67dbad73b9d3bd86f949,approved,,"When this anxious voice speaks, whose voice does it most remind you of?",जब यह चिंतित आवाज़ बोलती है — तो यह किसकी आवाज़ की सबसे अधिक याद दिलाती है?,Jab yeh chintit aawaaz bolta hai — toh yeh kisi ki aawaaz ki sabse zyada yaad dilata hai?,anxiety,self_awareness,2,mild,dread|shame,ego|witness-self,,human_written,0,0.0,
6a3f67dbad73b9d3bd86f94a,approved,,If you could not control how this turns out — not even a little — what would be left of who you think you are?,"यदि इसका परिणाम आपके नियंत्रण में बिल्कुल न हो — तब आप जो सोचते हैं कि आप हैं, उसमें से क्या शेष बचेगा?","Agar is ka natija bilkul aapke control mein na ho — toh jo aap sochte hain ki aap hain, us mein se kya bacha rahega?",anxiety,self_awareness,3,moderate,dread|clinging,ego|detachment,,human_written,0,0.0,
6a3f67dbad73b9d3bd86f94b,approved,,"Beneath this anxiety, what is the belief about yourself that you are most afraid to examine?",इस चिंता के नीचे — अपने बारे में वह कौन-सी धारणा है जिसे आप सबसे अधिक जाँचने से डरते हैं?,Is chinta ke neeche — apne baare mein woh kaun si dharna hai jise aap sabse zyada jaanchne se darte hain?,anxiety,self_awareness,3,moderate,existential fear|emptiness,witness-self|surrender,,human_written,0,0.0,
6a3f67dbad73b9d3bd86f94c,approved,,What would it mean about you if the thing you are dreading actually happened — and where did that meaning come from?,"यदि जिस बात से आप डरते हैं वह हो जाए — तो इसका आपके बारे में क्या अर्थ होगा, और यह अर्थ कहाँ से आया?","Agar jo aap se darte hain woh ho jaaye — toh aapke baare mein iska kya matlab hoga, aur yeh matlab kahan se aaya?",anxiety,self_awareness,3,moderate,fear|shame,ego|karma,,human_written,0,0.0,
6a3f67dbad73b9d3bd86f94d,approved,,What one small thing could you do right now that would make this feel slightly less enormous?,अभी एक छोटी चीज़ क्या है जो आप कर सकते हैं जिससे यह थोड़ा कम विशाल लगे?,Abhi ek choti cheez kya hai jo aap kar sakte hain jisse yeh thoda kam bada lage?,anxiety,action_oriented,1,any,nervousness|hesitation,karma|dharma,,human_written,0,0.0,
6a3f67dbad73b9d3bd86f94e,approved,,"If you acted on what you know rather than waiting for certainty, what would you do first?",यदि आप निश्चितता की प्रतीक्षा किए बिना जो जानते हैं उस पर कार्य करें — तो सबसे पहले क्या करेंगे?,Agar aap nischitata ka wait kiye bina jo jaante hain us par kaam karein — toh sabse pehle kya karenge?,anxiety,action_oriented,1,any,paralysis|worry,karma,,human_written,0,0.0,
